date,origin,destination,currency_code,minimum_price,first_quartile_price,median_price,third_quartile_price,maximum_price,EURMXN=X_Close,EURTRY=X_Close,EURUSD=X_Close
2023-05-21,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-22,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.21500015258789,21.445329666137695,1.0822745561599731
2023-05-23,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.342300415039062,21.452550888061523,1.0811045169830322
2023-05-24,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.352100372314453,21.391080856323242,1.076971173286438
2023-05-25,,,,,,,,,19.145200729370117,21.4053897857666,1.0757315158843994
2023-05-26,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.15131950378418,21.37550926208496,1.0724436044692993
2023-05-27,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-28,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-29,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,18.884300231933594,21.44841957092285,1.0723055601119995
2023-05-30,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,18.842899322509766,21.54986000061035,1.0707669258117676
2023-05-31,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,18.959199905395508,22.09132957458496,1.073306918144226
2023-06-01,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.913799285888672,22.187559127807617,1.0695186853408813
2023-06-02,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.885099411010742,22.463319778442383,1.0760787725448608
2023-06-03,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-04,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-05,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.78730010986328,22.493019104003906,1.0698620080947876
2023-06-06,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.706300735473633,22.779539108276367,1.0711798667907715
2023-06-07,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.591999053955078,23.43341064453125,1.0698047876358032
2023-06-08,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.58230972290039,24.941139221191406,1.0707440376281738
2023-06-09,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.744300842285156,25.292949676513672,1.078271746635437
2023-06-10,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-11,,,,,,,,,,,
2023-06-12,,,,,,,,,18.5802001953125,25.4143009185791,1.0750954151153564
2023-06-13,,,,,,,,,18.601900100708008,25.422170639038086,1.0762988328933716
2023-06-14,,,,,,,,,18.593000411987305,25.435440063476562,1.078934907913208
2023-06-15,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.58300018310547,25.55900001525879,1.084304690361023
2023-06-16,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.74530029296875,25.802980422973633,1.0945948362350464
2023-06-17,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-18,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-19,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.681880950927734,25.664369583129883,1.0942115783691406
2023-06-20,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.649900436401367,25.63715934753418,1.0924304723739624
2023-06-21,,,,,,,,,18.785900115966797,25.71207046508789,1.0920368432998657
2023-06-22,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.828500747680664,25.83584976196289,1.0992635488510132
2023-06-23,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.823999404907227,27.20846939086914,1.0958904027938843
2023-06-24,,,,,,,,,,,
2023-06-25,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2023-06-26,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.714599609375,27.48349952697754,1.0906671285629272
2023-06-27,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.6875,28.321130752563477,1.091048002243042
2023-06-28,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.723600387573242,28.475929260253906,1.0957223176956177
2023-06-29,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.659700393676758,28.39072036743164,1.0915838479995728
2023-06-30,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,18.603900909423828,28.248380661010742,1.0868029594421387
2023-07-01,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-02,,,,,,,,,,,
2023-07-03,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.672500610351562,28.41629981994629,1.0907504558563232
2023-07-04,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.61590003967285,28.22100067138672,1.091309905052185
2023-07-05,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.551799774169922,28.270099639892578,1.0884946584701538
2023-07-06,,,,,,,,,18.45989990234375,28.183420181274414,1.0856584310531616
2023-07-07,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.765199661254883,28.45599937438965,1.0890636444091797
2023-07-08,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-09,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-10,,,,,,,,,18.806400299072266,28.56015968322754,1.0969723463058472
2023-07-11,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.771699905395508,28.648880004882812,1.100594401359558
2023-07-12,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.76799964904785,28.736370086669922,1.101406455039978
2023-07-13,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.821640014648438,29.080570220947266,1.1144545078277588
2023-07-14,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.9143009185791,29.202180862426758,1.1223469972610474
2023-07-15,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-16,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-17,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.80620002746582,29.35205078125,1.1227755546569824
2023-07-18,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.795000076293945,29.581329345703125,1.1237596273422241
2023-07-19,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.809600830078125,30.229389190673828,1.1228890419006348
2023-07-20,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.725860595703125,29.986400604248047,1.120523452758789
2023-07-21,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.79360008239746,29.83363914489746,1.113709807395935
2023-07-22,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-23,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-24,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.89699935913086,29.945749282836914,1.112532615661621
2023-07-25,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.627300262451172,29.703800201416016,1.1063170433044434
2023-07-26,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.717300415039062,29.719249725341797,1.1050456762313843
2023-07-27,,,,,,,,,18.679479598999023,29.784379959106445,1.1078368425369263
2023-07-28,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.508699417114258,29.5914306640625,1.0978755950927734
2023-07-29,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-30,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2023-07-31,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,18.388399124145508,29.587779998779297,1.1024264097213745
2023-08-01,,,,,,,,,18.420499801635742,29.61050033569336,1.0997591018676758
2023-08-02,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.573400497436523,29.686290740966797,1.1007881164550781
2023-08-03,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.61840057373047,29.49251937866211,1.0944151878356934
2023-08-04,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.979400634765625,29.528200149536133,1.095158338546753
2023-08-05,,,,,,,,,,,
2023-08-06,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-07,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.792600631713867,29.65097999572754,1.1002674102783203
2023-08-08,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.78860092163086,29.71143913269043,1.100315809249878
2023-08-09,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.760299682617188,29.505149841308594,1.0958904027938843
2023-08-10,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.72718048095703,29.579450607299805,1.0977671146392822
2023-08-11,,,,,,,,,18.755300521850586,29.705190658569336,1.0981649160385132
2023-08-12,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-13,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-14,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.598100662231445,29.629150390625,1.094439148902893
2023-08-15,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.60569953918457,29.50044059753418,1.0909883975982666
2023-08-16,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.676599502563477,29.492210388183594,1.0904173851013184
2023-08-17,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.64240074157715,29.43577003479004,1.0874884128570557
2023-08-18,,,,,,,,,18.592599868774414,29.475059509277344,1.0874648094177246
2023-08-19,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-20,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-21,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.526399612426758,29.466089248657227,1.087559461593628
2023-08-22,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.553300857543945,29.64068031311035,1.0898351669311523
2023-08-23,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.337200164794922,29.496259689331055,1.0846692323684692
2023-08-24,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.243799209594727,29.520750045776367,1.086578607559204
2023-08-25,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.174100875854492,27.92222023010254,1.07991361618042
2023-08-26,,,,,,,,,,,
2023-08-27,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2023-08-28,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.064800262451172,28.23417091369629,1.0797386169433594
2023-08-29,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.170799255371094,28.212879180908203,1.0825556516647339
2023-08-30,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.258399963378906,28.736309051513672,1.0869210958480835
2023-08-31,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,18.313749313354492,29.130720138549805,1.0932546854019165
2023-09-01,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.430700302124023,28.884889602661133,1.0844104290008545
2023-09-02,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-03,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-04,,,,,,,,,18.39699935913086,28.433860778808594,1.07758629322052
2023-09-05,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.534900665283203,28.848970413208008,1.0794472694396973
2023-09-06,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.65410041809082,28.532129287719727,1.0726161003112793
2023-09-07,,,,,,,,,18.864700317382812,28.66840934753418,1.0724204778671265
2023-09-08,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.81570053100586,28.690689086914062,1.0697818994522095
2023-09-09,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-10,,,,,,,,,,,
2023-09-11,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.800100326538086,28.562129974365234,1.071811318397522
2023-09-12,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.572900772094727,28.874900817871094,1.0750375986099243
2023-09-13,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.52280044555664,28.93058967590332,1.075326681137085
2023-09-14,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.40130043029785,28.788049697875977,1.0734220743179321
2023-09-15,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.19300079345703,28.63690948486328,1.0637166500091553
2023-09-16,,,,,,,,,,,
2023-09-17,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-18,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.19890022277832,28.557430267333984,1.0668259859085083
2023-09-19,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.314300537109375,28.821090698242188,1.0692671537399292
2023-09-20,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.227100372314453,28.84964942932129,1.0682048797607422
2023-09-21,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.20490074157715,28.721599578857422,1.065303087234497
2023-09-22,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.361600875854492,28.895320892333984,1.0661548376083374
2023-09-23,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-24,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-09-25,,,,,,,,,18.298599243164062,28.937509536743164,1.0648492574691772
2023-09-26,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.424699783325195,28.815610885620117,1.0591648817062378
2023-09-27,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.543100357055664,28.82402992248535,1.0569483041763306
2023-09-28,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.578399658203125,28.681610107421875,1.0505305528640747
2023-09-29,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,18.524599075317383,28.990049362182617,1.0562450885772705
2023-09-30,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2023-10-01,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-02,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.388399124145508,28.975799560546875,1.0565240383148193
2023-10-03,,,,,,,,,18.523099899291992,28.75684928894043,1.0480751991271973
2023-10-04,,,,,,,,,18.86639976501465,28.81753921508789,1.0472300052642822
2023-10-05,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.900800704956055,28.928590774536133,1.0507071018218994
2023-10-06,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.275999069213867,29.079139709472656,1.0546631813049316
2023-10-07,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-08,,,,,,,,,,,
2023-10-09,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.274799346923828,29.215560913085938,1.056747317314148
2023-10-10,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.26059913635254,29.31934928894043,1.0578875541687012
2023-10-11,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.018320083618164,29.41274070739746,1.0604791641235352
2023-10-12,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.952600479125977,29.413280487060547,1.0624282360076904
2023-10-13,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.933500289916992,29.232629776000977,1.0536741018295288
2023-10-14,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-15,,,,,,,,,,,
2023-10-16,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.989700317382812,28.97248077392578,1.0521553754806519
2023-10-17,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,18.899890899658203,29.399620056152344,1.0554312467575073
2023-10-18,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.0447998046875,29.558269500732422,1.057305932044983
2023-10-19,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.229000091552734,29.52644920349121,1.053851842880249
2023-10-20,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.391199111938477,29.651790618896484,1.0586491823196411
2023-10-21,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-22,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-23,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.28510093688965,29.661149978637695,1.0589966773986816
2023-10-24,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.357500076293945,29.960969924926758,1.0669853687286377
2023-10-25,,,,,,,,,19.34480094909668,29.7906494140625,1.059535264968872
2023-10-26,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.37849998474121,29.743669509887695,1.056725025177002
2023-10-27,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.171899795532227,29.73780059814453,1.0564459562301636
2023-10-28,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2023-10-29,,,,,,,,,,,
2023-10-30,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.122299194335938,29.786699295043945,1.0562450885772705
2023-10-31,,,,,,,,,,,
